payload_id,site,endpoint,side,best_fit_version,rule,severity,path,section
p000452,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000452,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000452,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000453,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000454,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000454,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000454,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000455,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000456,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000456,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000456,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000457,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000458,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000459,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000460,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000461,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000462,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000462,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000462,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000463,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000463,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000463,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000464,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000464,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000464,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000465,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000465,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000465,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000466,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000466,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000466,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000478,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000479,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000480,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000481,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000482,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000483,urbandictionary.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000488,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000489,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000489,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000489,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000490,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000491,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000491,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000491,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000492,webdesignerdepot.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000493,dailykos.com,btlr.sharethrough.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000494,nesn.com,btlr.sharethrough.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000495,upi.com,btlr.sharethrough.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000496,upi.com,btlr.sharethrough.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000497,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000498,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000499,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000500,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000501,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000502,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000503,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000504,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000505,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000506,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000507,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000508,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000509,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000510,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000511,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000512,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000513,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000514,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000515,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000516,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000517,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000518,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000519,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000520,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000521,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000522,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000523,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000524,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000525,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000526,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000527,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000528,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000529,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000530,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000531,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000532,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000533,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000534,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000535,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000536,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000537,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000538,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000539,autoguide.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000540,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000540,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000541,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000541,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000542,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000542,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000543,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000543,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000544,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000544,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000545,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000545,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000546,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000546,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000547,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000547,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000548,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000548,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000549,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000549,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000550,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000550,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000551,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000551,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000552,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000552,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000553,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000553,barcablaugranes.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000554,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000554,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000554,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000555,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000555,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000555,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000556,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000556,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000556,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000557,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000557,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000557,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000558,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000558,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000558,chicagotribune.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000559,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000559,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000560,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000560,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000561,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000561,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000562,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000562,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000563,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000563,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000563,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000564,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000564,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000564,cupofjo.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000565,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000565,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000566,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000566,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000567,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000567,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000568,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000568,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000569,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000569,fncstatic.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000570,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000570,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000570,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000571,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000571,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000571,nesn.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000572,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000572,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000573,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000573,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000574,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000574,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000575,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000575,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000576,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000576,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000576,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000577,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000577,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000578,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000578,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000579,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000579,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000579,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000580,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000580,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000580,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000581,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000581,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000581,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000582,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000582,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000582,ranker.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000583,salon.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000583,salon.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000584,salon.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000584,salon.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000585,self.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000585,self.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000586,self.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000586,self.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000587,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000588,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000589,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000590,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000591,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000592,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000593,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].data,3.2.4
p000593,socialblade.com,c2shb.pubgw.yahoo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
