payload_id,site,endpoint,side,best_fit_version,valid,n_issues,n_errors,n_warnings
p000001,tio.ch,20minuten-pbs.relevant-digital.com,request,2.5,False,1,1,0
p000002,tio.ch,20minuten-pbs.relevant-digital.com,request,2.5,False,1,1,0
p000003,tio.ch,20minuten-pbs.relevant-digital.com,request,2.5,False,1,1,0
p000004,tio.ch,20minuten-pbs.relevant-digital.com,request,2.5,False,1,1,0
p000005,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000006,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000007,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000008,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000009,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000010,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000011,zerohedge.com,a.ads.rmbl.ws,request,2.6-202606,True,0,0,0
p000012,chl.ca,a.bids.ws,request,2.5,False,1,1,0
p000013,chl.ca,a.bids.ws,request,2.5,False,1,1,0
p000014,futbol-11.com,a.bids.ws,request,2.5,False,2,2,0
p000015,namemc.com,a.bids.ws,request,2.5,False,2,2,0
p000016,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000017,purposegames.com,a.bids.ws,request,2.5,False,2,2,0
p000018,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000019,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000020,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000021,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000022,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000023,psychcentral.com,a.bids.ws,request,2.5,False,1,1,0
p000024,purposegames.com,a.bids.ws,request,2.5,False,2,2,0
p000025,chl.ca,a.bids.ws,response,2.6-202606,True,0,0,0
p000026,chl.ca,a.bids.ws,response,2.6-202606,True,0,0,0
p000027,futbol-11.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000028,namemc.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000029,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000030,purposegames.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000031,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000032,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000033,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000034,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000035,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000036,psychcentral.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000037,purposegames.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000038,cornucopia.se,ad.360yield.com,request,2.6-202606,False,1,1,0
p000039,cornucopia.se,ad.360yield.com,request,2.6-202606,False,1,1,0
p000040,cornucopia.se,ad.360yield.com,request,2.6-202606,False,1,1,0
p000041,barcablaugranes.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000042,barcablaugranes.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000043,barcablaugranes.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000044,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000045,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000046,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000047,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000048,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000049,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000050,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000051,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000052,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000053,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000054,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000055,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000056,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000057,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000058,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000059,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000060,nbcconnecticut.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000061,chicagotribune.com,ads.yieldmo.com,request,2.6-202606,False,3,2,1
p000062,chicagotribune.com,ads.yieldmo.com,request,2.6-202606,False,3,2,1
p000063,nesn.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000064,nesn.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000065,nesn.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000066,upi.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000067,upi.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000068,upi.com,ads.yieldmo.com,request,2.6-202606,False,5,4,1
p000069,mthai.com,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000070,mthai.com,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000071,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000072,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000073,cityam.com,adx.adform.net,request,2.6-202606,False,15,15,0
p000074,cityam.com,adx.adform.net,request,2.6-202606,False,12,12,0
p000075,cornucopia.se,adx.adform.net,request,2.6-202606,False,7,7,0
p000076,cornucopia.se,adx.adform.net,request,2.6-202606,False,5,5,0
p000077,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000078,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000079,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000080,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000081,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000082,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000083,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000084,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000085,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000086,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000087,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000088,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000089,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000090,epravda.com.ua,adx.adform.net,request,2.6-202606,False,2,2,0
p000091,epravda.com.ua,adx.adform.net,request,2.6-202606,False,2,2,0
p000092,falstaff.com,adx.adform.net,request,2.6-202606,False,3,3,0
p000093,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000094,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000095,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000096,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000097,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000098,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000099,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000100,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000101,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000102,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000103,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000104,mthai.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000105,mthai.com,adx.adform.net,request,2.6-202606,False,6,5,1
p000106,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000107,mthai.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000108,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000109,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000110,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000111,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000112,prosport.ro,adx.adform.net,request,2.6-202606,False,11,11,0
p000113,prosport.ro,adx.adform.net,request,2.6-202606,False,5,5,0
p000114,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,8,8,0
p000115,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,1,1,0
p000116,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000117,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000118,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000119,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,5,4,1
p000120,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,8,8,0
p000121,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000122,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000123,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,1,1
p000124,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,1,1
p000125,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,3,2,1
p000126,tio.ch,adx.adform.net,request,2.6-202606,False,4,3,1
p000127,tio.ch,adx.adform.net,request,2.6-202606,False,4,3,1
p000128,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000129,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000130,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000131,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000132,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000133,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000134,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000135,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000136,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000137,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000138,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000139,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000140,cornucopia.se,adx.adform.net,response,2.6-202606,True,1,0,1
p000141,cornucopia.se,adx.adform.net,response,2.6-202606,True,1,0,1
p000142,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000143,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000144,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000145,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000146,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000147,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000148,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000149,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000150,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000151,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000152,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000153,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000154,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000155,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000156,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000157,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000158,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000159,cycletrader.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000160,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000161,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000162,cycletrader.com,ap.lijit.com,request,2.6-202606,False,14,14,0
p000163,elespectador.com,ap.lijit.com,request,2.6-202606,False,8,6,2
p000164,elespectador.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000165,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000166,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000167,elespectador.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000168,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000169,elespectador.com,ap.lijit.com,request,2.6-202606,False,8,6,2
p000170,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000171,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000172,elespectador.com,ap.lijit.com,request,2.6-202606,False,8,6,2
p000173,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000174,elespectador.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000175,epravda.com.ua,ap.lijit.com,request,2.6-202606,False,1,1,0
p000176,epravda.com.ua,ap.lijit.com,request,2.6-202606,False,1,1,0
p000177,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000178,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000179,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000180,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000181,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000182,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000183,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000184,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000185,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000186,fox11online.com,ap.lijit.com,request,2.6-202606,False,12,12,0
p000187,fox11online.com,ap.lijit.com,request,2.6-202606,False,6,6,0
p000188,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000189,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000190,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000191,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000192,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000193,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000194,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000195,howlongtobeat.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000196,moly.hu,ap.lijit.com,request,2.6-202606,False,11,11,0
p000197,moly.hu,ap.lijit.com,request,2.6-202606,False,8,8,0
p000198,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000199,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000200,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000201,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000202,myjoyonline.com,ap.lijit.com,request,2.6-202606,False,2,2,0
p000203,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,14,14,0
p000204,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000205,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,11,11,0
p000206,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000207,nesn.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000208,nesn.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000209,nesn.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000210,sozcu.com.tr,ap.lijit.com,request,2.6-202606,False,2,1,1
p000211,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000212,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000213,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000214,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000215,upi.com,ap.lijit.com,request,2.6-202606,False,7,7,0
p000216,upi.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000217,upi.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000218,upi.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000219,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000220,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000221,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000222,upi.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000223,zeldadungeon.net,ap.lijit.com,request,2.6-202606,False,2,2,0
p000224,epravda.com.ua,ap.lijit.com,response,2.6-202606,True,0,0,0
p000225,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000226,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000227,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000228,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000229,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000230,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000231,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000232,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000233,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000234,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000235,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000236,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000237,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000238,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000239,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000240,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000241,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000242,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000243,philstar.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000244,philstar.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000245,realtimetrains.co.uk,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000246,realtimetrains.co.uk,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000247,socialblade.com,api.w.inmobi.com,request,2.6-202606,False,9,8,1
p000248,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000249,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000250,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000251,vice.com,api.w.inmobi.com,request,2.6-202606,False,3,3,0
p000252,vice.com,api.w.inmobi.com,request,2.6-202606,False,2,2,0
p000253,vietstock.vn,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000254,vietstock.vn,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000255,mthai.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000256,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000257,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000258,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000259,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000260,vivitusuerte.com,b1-euc1.outbrain.com,request,2.6-202606,True,0,0,0
p000261,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000262,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000263,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000264,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000265,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000266,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000267,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000268,montgomeryadvertiser.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000269,montgomeryadvertiser.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000270,nesn.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000271,nesn.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000272,nesn.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000273,chl.ca,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000274,chl.ca,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000275,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000276,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000277,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000278,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000279,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000280,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000281,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000282,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000283,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000284,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000285,cornucopia.se,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000286,cornucopia.se,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000287,falstaff.com,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000288,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000289,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000290,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000291,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000292,mthai.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000293,mthai.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000294,philstar.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000295,philstar.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000296,realtimetrains.co.uk,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000297,realtimetrains.co.uk,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000298,rediff.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000299,rediff.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000300,vietstock.vn,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000301,vietstock.vn,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000302,vivitusuerte.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000303,vivitusuerte.com,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000304,vivitusuerte.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000305,chl.ca,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000306,chl.ca,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000307,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000308,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000309,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000310,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000311,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000312,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000313,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000314,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000315,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000316,cityam.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000317,cornucopia.se,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000318,cornucopia.se,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000319,falstaff.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000320,haberler.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000321,haberler.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000322,mthai.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000323,mthai.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000324,philstar.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000325,philstar.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000326,realtimetrains.co.uk,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000327,realtimetrains.co.uk,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000328,rediff.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000329,rediff.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000330,vietstock.vn,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000331,vietstock.vn,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000332,vivitusuerte.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000333,vivitusuerte.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000334,vivitusuerte.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000335,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000336,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000337,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000338,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000339,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000340,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000341,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000342,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000343,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000344,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000345,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000346,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000347,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000348,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000349,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000350,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000351,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000352,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000353,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000354,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000355,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000356,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000357,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000358,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000359,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000360,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000361,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000362,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000363,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000364,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000365,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000366,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000367,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000368,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
