payload_id,site,endpoint,side,best_fit_version,valid,n_issues,n_errors,n_warnings
p001739,ladbible.com,fast.nexx360.io,response,2.6-202606,True,1,0,1
p001740,unilad.com,fast.nexx360.io,response,2.6-202606,True,1,0,1
p001741,unilad.com,fast.nexx360.io,response,2.6-202606,False,1,1,0
p001742,unilad.com,fast.nexx360.io,response,2.6-202606,False,1,1,0
p001743,unilad.com,fast.nexx360.io,response,2.6-202606,True,1,0,1
p001744,unilad.com,fast.nexx360.io,response,2.6-202606,True,1,0,1
p001745,unilad.com,fast.nexx360.io,response,2.6-202606,True,1,0,1
p001746,businessinsider.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001747,businessinsider.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001748,businessinsider.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001749,businessinsider.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001750,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001751,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001752,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001753,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001754,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001755,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001756,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001757,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001758,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001759,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001760,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001761,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001762,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001763,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001764,huffpost.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001765,nbcnews.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001766,abcnews.go.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001767,nbcnews.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001768,nbcnews.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001769,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001770,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001771,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001772,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001773,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001774,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001775,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001776,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001777,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001778,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001779,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001780,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001781,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001782,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001783,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001784,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001785,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001786,vox.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001787,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001788,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001789,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001790,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001791,theverge.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001792,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001793,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001794,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001795,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001796,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001797,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001798,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001799,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001800,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001801,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001802,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001803,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001804,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001805,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001806,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001807,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001808,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001809,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001810,bleacherreport.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001811,weather.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001812,weather.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001813,wunderground.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001814,weather.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001815,weather.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001816,wunderground.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001817,delish.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001818,delish.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001819,delish.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001820,foodnetwork.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001821,foodnetwork.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001822,delish.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001823,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001824,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001825,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001826,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001827,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001828,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001829,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001830,eonline.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001831,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001832,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001833,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001834,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001835,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001836,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001837,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001838,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001839,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001840,thrillist.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001841,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,2,1,1
p001842,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,2,1,1
p001843,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001844,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,3,2,1
p001845,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001846,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,2,1,1
p001847,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001848,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001849,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001850,timeout.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001851,ladbible.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001852,ladbible.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001853,ladbible.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001854,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001855,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001856,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001857,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001858,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001859,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001860,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001861,unilad.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001862,unilad.com,fastlane.rubiconproject.com,request,2.6-202606,False,1,1,0
p001863,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001864,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001865,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001866,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001867,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001868,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001869,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001870,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,1,0,1
p001871,buzzfeed.com,fastlane.rubiconproject.com,request,2.6-202606,True,0,0,0
p001872,businessinsider.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001873,businessinsider.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001874,businessinsider.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001875,businessinsider.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001876,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001877,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001878,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001879,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001880,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001881,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001882,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001883,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001884,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001885,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,1,0,1
p001886,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001887,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001888,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,1,0,1
p001889,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001890,huffpost.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001891,nbcnews.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001892,abcnews.go.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001893,nbcnews.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001894,nbcnews.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001895,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001896,vox.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001897,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001898,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001899,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001900,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001901,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001902,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001903,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001904,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001905,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001906,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001907,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001908,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001909,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001910,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001911,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001912,vox.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001913,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001914,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001915,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001916,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001917,theverge.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001918,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001919,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001920,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001921,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001922,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001923,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001924,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001925,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001926,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001927,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001928,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001929,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001930,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001931,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001932,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001933,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001934,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001935,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001936,bleacherreport.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001937,weather.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001938,weather.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001939,wunderground.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001940,weather.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001941,weather.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001942,wunderground.com,fastlane.rubiconproject.com,response,2.6-202606,True,2,0,2
p001943,delish.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001944,delish.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001945,delish.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001946,foodnetwork.com,fastlane.rubiconproject.com,response,2.6-202606,True,1,0,1
p001947,foodnetwork.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001948,delish.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001949,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001950,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001951,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001952,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001953,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001954,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001955,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001956,eonline.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001957,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001958,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001959,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001960,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001961,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001962,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001963,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001964,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001965,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001966,thrillist.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001967,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001968,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001969,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001970,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001971,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001972,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001973,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001974,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001975,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001976,timeout.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001977,ladbible.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001978,ladbible.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001979,ladbible.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001980,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001981,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001982,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001983,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001984,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001985,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001986,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001987,unilad.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001988,unilad.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001989,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001990,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001991,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001992,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001993,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001994,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001995,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001996,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,False,1,1,0
p001997,buzzfeed.com,fastlane.rubiconproject.com,response,2.6-202606,True,0,0,0
p001998,goal.com,footballco-s2s.lngtd.com,request,2.6-202606,False,3,3,0
p001999,goal.com,footballco-s2s.lngtd.com,request,2.6-202606,False,3,3,0
p002000,goal.com,footballco-s2s.lngtd.com,response,2.6-202606,True,2,0,2
p002001,goal.com,footballco-s2s.lngtd.com,response,2.6-202606,True,5,0,5
p002002,thedailybeast.com,grid-bidder.criteo.com,request,2.6-202606,False,4,4,0
p002003,thedailybeast.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002004,thedailybeast.com,grid-bidder.criteo.com,request,2.6-202606,False,2,2,0
p002005,thedailybeast.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002006,thedailybeast.com,grid-bidder.criteo.com,request,2.6-202606,False,6,6,0
p002007,salon.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002008,salon.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002009,salon.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002010,salon.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002011,salon.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002012,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002013,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002014,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,5,4,1
p002015,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002016,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002017,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002018,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002019,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002020,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002021,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002022,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002023,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002024,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002025,salon.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002026,engadget.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002027,engadget.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002028,engadget.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002029,engadget.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002030,engadget.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002031,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002032,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002033,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,5,4,1
p002034,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002035,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002036,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002037,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002038,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002039,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002040,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002041,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002042,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002043,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002044,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002045,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,5,4,1
p002046,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002047,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002048,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002049,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002050,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002051,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002052,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002053,macrumors.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
p002054,si.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002055,goal.com,grid-bidder.criteo.com,request,2.6-202606,True,5,0,5
p002056,goal.com,grid-bidder.criteo.com,request,2.6-202606,True,5,0,5
p002057,benzinga.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002058,benzinga.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002059,usmagazine.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002060,usmagazine.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002061,usmagazine.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002062,usmagazine.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002063,usmagazine.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002064,stereogum.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002065,stereogum.com,grid-bidder.criteo.com,request,2.6-202606,False,5,4,1
p002066,stereogum.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002067,stereogum.com,grid-bidder.criteo.com,request,2.6-202606,False,2,1,1
p002068,ranker.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002069,grunge.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002070,ranker.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002071,ranker.com,grid-bidder.criteo.com,request,2.6-202606,True,0,0,0
p002072,ranker.com,grid-bidder.criteo.com,request,2.6-202606,False,5,4,1
p002073,ranker.com,grid-bidder.criteo.com,request,2.6-202606,False,3,3,0
